Crime,68588
Crime,66970
Crime,66970
Crime,97202
Crime,94357
Crime,296574
Crime,2107814
Crime,1740002
Crime,1555149
Crime,79488
Crime,117774
Crime,3390572
Crime,822854
Crime,117603
Crime,2510268
Crime,1748197
Crime,90753
Crime,59241
Crime,3397884
Crime,411270
Crime,281190
Crime,362389
Crime,2650986
Crime,83506
Crime,2231253
Crime,65999
Crime,112869
Crime,102526
Crime,69257
Crime,97579
Crime,92641
Crime,4008758
Crime,341495
Crime,1618430
Crime,411951
Crime,113972
Crime,1886493
Crime,443676
Crime,2515034
Crime,1598873
Crime,299854
Crime,963178
Crime,93164
Crime,1524137
Crime,73333
Crime,102005
Crime,102820
Crime,2937898
Crime,98188
Crime,120610
Crime,783598
Crime,63764
Crime,93435
Crime,1815708
Crime,100685
Crime,97880
Crime,428725
Crime,96487
Crime,120784
Crime,445946
Crime,89283
Crime,300028
Crime,1893256
Crime,1567609
Crime,396184
Crime,94894
Crime,415768
Crime,2165735
Crime,1655607
Crime,2717558
Crime,99409
Crime,1060256
Crime,330793
Crime,1827372
Crime,1646980
Crime,71571
Crime,1517621
Crime,1975249
Crime,1724962
Crime,1077394
Crime,114558
Crime,2113636
Crime,73396
Crime,2424988
Crime,73697
Crime,2807624
Crime,414931
Crime,287978
Crime,281322
Crime,95296
Crime,67995
Crime,85255
Crime,56443
Crime,1948150
Crime,107983
Crime,5918028
Crime,111173
Crime,1395054
Crime,2368619
Crime,1925431
Crime,3442990
Crime,202677
Crime,72860
Crime,1156466
Crime,427954
Crime,360009
Crime,73015
Crime,389957
Crime,402910
Crime,1206086
Crime,164699
Crime,63636
Crime,99739
Crime,1718199
Crime,1954470
Crime,783532
Crime,1321870
Crime,74586
Crime,1545759
Crime,84861
Crime,67535
Crime,110999
Crime,82949
Crime,74494
Crime,109099
Crime,246332
Crime,1992138
Crime,5377604
Crime,251433
Crime,1588342
Crime,2503954
Crime,80707
Crime,69792
Crime,371939
Crime,106393
Crime,93771
Crime,97670
Crime,3014866
Crime,1183908
Crime,866435
Crime,249378
Crime,66999
Crime,988047
Crime,226018
Crime,64126
Crime,113153
Crime,1276104
Crime,57207
Crime,85289
Crime,2362778
Crime,342258
Crime,2893780
Crime,488414
Crime,338325
Crime,312773
Crime,796355
Crime,70895
Crime,448157
Crime,85900
Crime,374273
Crime,269347
Crime,106455
Crime,75260
Crime,99812
Crime,120383
Crime,115781
Crime,861739
Crime,861739
Crime,828158
Crime,107286
Crime,758771
Crime,758771
Crime,104573
Crime,83064
Crime,93306
Crime,179626
Crime,426501
Crime,255309
Crime,475394
Crime,396857
Crime,330536
Crime,415778
Crime,125015
Crime,142192
Crime,404390
Crime,309377
Crime,1046997
Crime,118782
Crime,69446
Crime,80186
Crime,165998
Crime,105813
Crime,1603807
Crime,433387
Crime,2004262
Crime,112483
Crime,108656
Crime,119598
Crime,63553
Crime,119272
Crime,70245
Crime,255305
Crime,3647498
Crime,893406
Crime,90073
Crime,98026
Crime,393109
Crime,68183
Crime,45465
Crime,266465
Crime,398712
Crime,821470
Crime,821470
Crime,89695
Crime,1291465
Crime,69909
Crime,98360
Crime,97166
Crime,69273
Crime,421073
Crime,421073
Crime,3008816
Crime,117468
Crime,77594
Crime,826099
Crime,208988
Crime,1716759
Crime,185101
Crime,2911674
Crime,2025506
Crime,1456060
Crime,1657507
Crime,1407084
Crime,283693
Crime,1893195
Crime,85318
Crime,106850
Crime,85862
Crime,1735862
Crime,1311699
Crime,2101341
Crime,1182921
Crime,354766
Crime,71696
Crime,1075419
Crime,1390397
Crime,1289406
Crime,107843
Crime,1027747
Crime,102593
Crime,159485
Crime,468569
Crime,468569
Crime,216165
Crime,220644
Crime,220644
Crime,1433108
Crime,83936
Crime,95441
Crime,90022
Crime,1730294
Crime,97662
Crime,70085
Crime,70085
Crime,450232
Crime,365686
Crime,1090903
Crime,811066
Crime,390808
Crime,2923316
Crime,117260
Crime,427038
Crime,1310569
Crime,857190
Crime,2198241
Crime,118966
Crime,432267
Crime,117169
Crime,99991
Crime,1580426
Crime,867205
Crime,377100
Crime,339785
Crime,3175038
Crime,76788
Crime,103239
Crime,1712261
Crime,74836
Crime,110543
Crime,138993
Crime,100029
Crime,90180
Crime,117193
Crime,2199571
Crime,106977
Crime,446313
Crime,97119
Crime,430105
Crime,2308860
Crime,2112277
Crime,74412
Crime,71866
Crime,2724236
Crime,977214
Crime,977214
Crime,1788383
Crime,2599716
Crime,2312718
Crime,1846803
Crime,60848
Crime,109444
Crime,96087
Crime,64256
Crime,64256
Crime,1111918
Crime,315642
Crime,490210
Crime,107969
Crime,1014801
Crime,306685
Crime,1742334
Crime,1588170
Crime,810089
Crime,3300542
Crime,92263
Crime,281820
Crime,965375
Crime,4819560
Crime,2369135
Crime,120066
Crime,102984
Crime,1107859
Crime,118900
Crime,1034331
Crime,2585072
Crime,2917388
Crime,118972
Crime,107711
Crime,39320
Crime,143428
Crime,3187378
Crime,369060
Crime,1020937
Crime,120769
Crime,102614
Crime,87258
Crime,1849718
Crime,204504
Crime,119395
Crime,112819
Crime,142998
Crime,102789
Crime,102789
Crime,89776
Crime,93640
Crime,113501
Crime,2761578
Crime,1291652
Crime,991243
Crime,109303
Crime,386005
Crime,73018
Crime,2556308
Crime,119731
Crime,340163
Crime,83739
Crime,450314
Crime,2140479
Crime,92997
Crime,192657
Crime,118548
Crime,75263
Crime,75263
Crime,1836912
Crime,67824
Crime,69865
Crime,99426
Crime,1179855
Crime,294662
Crime,88936
Crime,83190
Crime,292610
Crime,70083
Crime,282515
Crime,113277
Crime,378194
Crime,79168
Crime,56158
Crime,108148
Crime,40506
Crime,1071880
Crime,104684
Crime,843335
Crime,73778
Crime,72747
Crime,70332
Crime,810821
Crime,374345
Crime,22286
Crime,116908
Crime,135641
Crime,4608574
Crime,87268
Crime,92857
Crime,456912
Crime,1203523
Crime,439884
Crime,88818
Crime,73623
Crime,3449322
Crime,247944
Crime,185640
Crime,102685
Crime,76804
Crime,76804
Crime,69121
Crime,477857
Crime,1344355
Crime,2401097
Crime,118927
Crime,90350
Crime,1743985
Crime,68997
Crime,1656186
Crime,120749
Crime,192614
Crime,383393
Crime,73918
Crime,93605
Crime,3345952
Crime,3569782
Crime,328107
Crime,61565
Crime,76636
Crime,2347134
Crime,98051
Crime,2095605
Crime,456020
Crime,415080
Crime,61882
Crime,179463
Crime,120768
Crime,831816
Crime,264395
Crime,62484
Crime,451631
Crime,2594950
Crime,1708453
Crime,75085
Crime,70947
Crime,1393000
Crime,94293
Crime,415003
Crime,1156444
Crime,402158
Crime,467197
Crime,459505
Crime,2350892
Crime,53374
Crime,69332
Crime,116830
Crime,982939
Crime,1286784
Crime,1129437
Crime,231448
Crime,259484
Crime,1017456
Crime,87589
Crime,119239
Crime,1396523
Crime,158489
Crime,67116
Crime,78490
Crime,374339
Crime,3698118
Crime,3212232
Crime,3779028
Crime,73792
Crime,89835
Crime,119099
Crime,5112622
Crime,499041
Crime,71824
Crime,375878
Crime,93966
Crime,111255
Crime,88194
Crime,1483421
Crime,23427
Crime,105219
Crime,79735
Crime,71249
Crime,757223
Crime,1810510
Crime,86192
Crime,94602
Crime,92734
Crime,1649431
Crime,89003
Crime,91575
Crime,71402
Crime,113957
Crime,82332
Crime,280380
Crime,2904626
Crime,210629
Crime,21079
Crime,327002
Crime,69013
Crime,271027
Crime,75152
Crime,64728
Crime,252503
Crime,60490
Crime,119656
Crime,99160
Crime,2073070
Crime,98141
Crime,118771
Crime,72249
Crime,55633
Crime,93780
Crime,100485
Crime,114194
Crime,3419894
Crime,3646462
Crime,42041
Crime,71412
Crime,114651
Crime,4076934
Crime,101393
Crime,78162
Crime,70672
Crime,62708
Crime,73896
Crime,82250
Crime,123847
Crime,109578
Crime,82451
Crime,286635
Crime,225029
Crime,459516
Crime,165798
Crime,74857
Crime,120696
Crime,327554
Crime,2204340
Crime,99365
Crime,357277
Crime,1578882
Crime,493464
Crime,95655
Crime,831887
Crime,132910
Crime,3614922
Crime,115696
Crime,164961
Crime,36255
Crime,43643
Crime,38478
Crime,99817
Crime,99817
Crime,4335650
Crime,2548208
Crime,109552
Crime,193763
Crime,193763
Crime,1029167
Crime,105459
Crime,873886
Crime,3058674
Crime,289845
Crime,72225
Crime,119879
Crime,94651
Crime,1176252
Crime,3157224
Crime,121694
Crime,95583
Crime,116367
Crime,93185
Crime,313532
Crime,271543
Crime,1712170
Crime,1602500
Crime,66886
Crime,94963
Crime,1599348
Crime,944835
Crime,1205903
Crime,2186715
Crime,1124039
Crime,99385
Crime,4872162
Crime,271732
Crime,274735
Crime,97613
Crime,1211956
Crime,790724
Crime,1079360
Crime,108238
Crime,1042570
Crime,57697
Crime,24768
Crime,117011
Crime,72912
Crime,365929
Crime,95897
Crime,70355
Crime,68663
Crime,307507
Crime,62765
Crime,54325
Crime,1117667
Crime,455829
Crime,109412
Crime,2015315
Crime,1904996
Crime,99652
Crime,463985
Crime,113010
Crime,263101
Crime,137494
Crime,1521870
Crime,234000
Crime,114857
Crime,82869
Crime,2002718
Crime,120207
Crime,1053424
Crime,106950
Crime,1234721
Crime,112519
Crime,107978
Crime,308208
Crime,104299
Crime,111438
Crime,94631
Crime,1043844
Crime,93894
Crime,100502
Crime,113481
Crime,1430612
Crime,113492
Crime,119094
Crime,106697
Crime,88024
Crime,93870
Crime,2058673
Crime,102217
Crime,2239108
Crime,1167638
Crime,157124
Crime,4060866
Crime,3398252
Crime,67741
Crime,112401
Crime,118880
Crime,485552
Crime,1864461
Crime,76877
Crime,92549
Crime,258489
Crime,1375789
Crime,458481
Crime,280990
Crime,3957956
Crime,73241
Crime,2938956
Crime,75720
Crime,68902
Crime,133985
Crime,297162
Crime,72251
Crime,1621429
Crime,3247714
Crime,431114
Crime,414852
Crime,472399
Crime,3276924
Crime,1726861
Crime,479884
Crime,105104
Crime,71517
Crime,1190539
Crime,72325
Crime,71270
Crime,2740538
Crime,3801934
Crime,4136696
Crime,992911
Crime,88107
Crime,1568323
Crime,1881024
Crime,337921
Crime,97967
Crime,3448226
Crime,2101570
Crime,2458106
Crime,1641841
Crime,3181776
Crime,353962
Crime,84867
Crime,1448755
Crime,1568338
Crime,67429
Crime,1656190
Crime,1186367
Crime,194268
Crime,82817
Crime,2091384
Crime,110668
Crime,118647
Crime,304391
Crime,135026
Crime,282552
Crime,323531
Crime,2663744
Crime,2401807
Crime,1130969
Crime,1816597
Crime,330802
Crime,96933
Crime,1135084
Crime,69897
Crime,2265171
Crime,1899353
Crime,1502417
Crime,913354
Crime,499556
Crime,1227177
Crime,102045
Crime,339147
Crime,1027683
Crime,165929
Crime,187078
Crime,65555
Crime,368688
Crime,368909
Crime,1345525
Crime,1911662
Crime,113037
Crime,796212
Crime,293662
Crime,814022
Crime,112750
Crime,1059836
Crime,478024
Crime,1397280
Crime,1477675
Crime,111835
Crime,3197766
Crime,196158
Crime,1928335
Crime,1905041
Crime,430357
Crime,1401636
Crime,2167202
Crime,1032755
Crime,4006044
Crime,1297919
Crime,3341072
Crime,891592
Crime,455944
Crime,250756
Crime,443632
Crime,388482
Crime,1597033
Crime,1013752
Crime,2820852
Crime,1361318
Crime,120757
Crime,1329454
Crime,1121931
Crime,1160368
Crime,266697
Crime,72200
Crime,2911666
Crime,1111422
Crime,95626
Crime,118996
Crime,1596343
Crime,1360767
Crime,1247640
Crime,91706
Crime,910934
Crime,104073
Crime,115759
Crime,2679042
Crime,1300851
Crime,1269734
Crime,3421270
Crime,1285241
Crime,2171993
Crime,267659
Crime,69818
Crime,426138
Crime,2239100
Crime,68931
Crime,827521
Crime,827521
Crime,3480556
Crime,109982
Crime,1296869
Crime,322259
Crime,74137
Crime,316599
Crime,316599
Crime,2990738
Crime,473188
Crime,1884457
Crime,100224
Crime,114576
Crime,313724
Crime,1532538
Crime,497539
Crime,2084957
Crime,1179034
Crime,317740
Crime,76070
Crime,119642
Crime,1258137
Crime,266987
Crime,1528763
Crime,2957774
Crime,1147764
Crime,1119178
Crime,937347
Crime,937347
Crime,67927
Crime,2402157
Crime,71229
Crime,2238660
Crime,238883
Crime,75852
Crime,1946298
Crime,4987556
Crime,244244
Crime,1547234
Crime,443473
Crime,232500
Crime,74952
Crime,2935564
Crime,2368553
Crime,94374
Crime,1549920
Crime,337103
Crime,73240
Crime,73240
Crime,1684233
Crime,2044801
Crime,2544734
Crime,3963816
Crime,76554
Crime,66767
Crime,104714
Crime,2239096
Crime,1290400
Crime,1683921
Crime,113552
Crime,167165
Crime,90859
Crime,1527788
Crime,4146622
Crime,162650
Crime,120008
Crime,2279786
Crime,122151
Crime,477349
Crime,86383
Crime,97733
Crime,77363
Crime,198837
Crime,198757
Crime,1528764
Crime,91828
Crime,77451
Crime,72926
Crime,804461
Crime,2279838
Crime,77474
Crime,74483
Crime,74156
Crime,1112782
Crime,144117
Crime,72010
Crime,68431
Crime,73756
Crime,78989
Crime,4379728
Crime,78848
Crime,219887
Crime,78336
Crime,1493813
Crime,130236
Crime,373762
Crime,93409
Crime,120873
Crime,89847
Crime,89847
Crime,1337057
Crime,461936
Crime,68638
Crime,985694
Crime,27255
Crime,72278
Crime,80605
Crime,113194
Crime,67329
Crime,114432
Crime,70915
Crime,76637
Crime,74564
Crime,70726
Crime,243415
Crime,76024
Crime,81609
Crime,267129
Crime,59390
Crime,68281
Crime,81417
Crime,93658
Crime,121989
Crime,3488710
Crime,111756
Crime,112602
Crime,32963
Crime,231402
Crime,31589
Crime,492878
Crime,61177
Crime,41882
Crime,2281587
Crime,1209380
Crime,87096
Crime,59168
Crime,104922
Crime,4048668
Crime,844029
Crime,32209
Crime,370244
Crime,60400
Crime,92655
Crime,39478
Crime,838232
Crime,60153
Crime,58672
Crime,2023690
Crime,31058
Crime,62759
Crime,60783
Crime,64329
Crime,61662
Crime,42514
Crime,82183
Crime,112281
Crime,383216
Crime,64988
Crime,314170
Crime,1190894
Crime,236493
Crime,4437046
Crime,111477
Crime,66249
Crime,337917
Crime,32325
Crime,79336
Crime,190590
Crime,58785
Crime,82474
Crime,98627
Crime,115433
Crime,81439
Crime,86214
Crime,6886
Crime,60188
Crime,31505
Crime,57589
Crime,60608
Crime,70124
Crime,60288
Crime,94097
Crime,419294
Crime,1869716
Crime,29660
Crime,103074
Crime,913262
Crime,75194
Crime,74881
Crime,76374
Crime,447619
Crime,1921149
Crime,58006
Crime,48682
Crime,113173
Crime,118763
Crime,44105
Crime,35317
Crime,1037156
Crime,1127715
Crime,112515
Crime,91934
Crime,21281
Crime,48640
Crime,102115
Crime,53455
Crime,823451
Crime,85204
Crime,53244
Crime,29648
Crime,685628
Crime,381849
Crime,88006
Crime,79240
Crime,44863
Crime,810827
Crime,5713232
Crime,1456660
Crime,27664
Crime,24894
Crime,64338
Crime,47279
Crime,3531824
Crime,78655
Crime,826110
Crime,77225
Crime,38008
Crime,38908
Crime,25455
Crime,78960
Crime,82958
Crime,1422136
Crime,67375
Crime,46307
Crime,60135
Crime,41610
Crime,113568
Crime,1345776
Crime,1672723
Crime,314063
Crime,346578
Crime,4853102
Crime,113236
Crime,3139086
Crime,107061
Crime,1117563
Crime,246734
Crime,233298
Crime,100339
Crime,1217043
Crime,1235827
Crime,86148
Crime,4219130
Crime,1155650
Crime,275277
Crime,1278060
Crime,1233474
Crime,1155651
Crime,1569923
Crime,143127
Crime,220218
Crime,1155652
Crime,1260502
Crime,79833
Crime,1488591
Crime,851578
Crime,1098199
Crime,100477
Crime,965649
Crime,1067920
Crime,1722638
Crime,427531
Crime,1816518
Crime,6037818
Crime,184596
Crime,405296
Crime,1235830
Crime,1673702
Crime,970933
Crime,1590103
Crime,993846
Crime,1194417
Crime,419749
Crime,780548
Crime,1045772
Crime,1183911
Crime,290538
Crime,270288
Crime,3569230
Crime,98219
Crime,1126590
Crime,1152836
Crime,472198
Crime,475302
Crime,112461
Crime,954981
Crime,83909
Crime,488988
Crime,488988
Crime,217019
Crime,426883
Crime,380620
Crime,901507
Crime,901507
Crime,103671
Crime,804463
Crime,1359553
Crime,1227536
Crime,101516
Crime,1673734
Crime,968311
Crime,1398426
Crime,1616195
Crime,31507
Crime,48119
Crime,427969
Crime,105291
Crime,379725
Crime,370477
Crime,462477
Crime,462477
Crime,2953762
Crime,1355631
Crime,5960
Crime,234041
Crime,4262142
Crime,66130
Crime,298744
Crime,52543
Crime,284929
Crime,430308
Crime,340855
Crime,84897
Crime,312549
Crime,91869
Crime,463998
Crime,99951
Crime,216578
Crime,104427
Crime,112681
Crime,304636
Crime,426578
Crime,105462
Crime,1321865
Crime,120706
Crime,64115
Crime,765429
Crime,765429
Crime,759612
Crime,759612
Crime,1680114
Crime,280653
Crime,105604
Crime,67698
Crime,54102
Crime,1143896
Crime,56165
Crime,2707792
Crime,113542
Crime,44480
Crime,4411504
Crime,221027
Crime,1582244
Crime,1416801
Crime,2132285
Crime,1667355
Crime,116441
Crime,317887
Crime,1734110
Crime,84589
Crime,109206
Crime,1176095
Crime,1339161
Crime,51758
Crime,420609
Crime,443680
Crime,443680
Crime,264464
Crime,77318
Crime,1971352
Crime,2611390
Crime,2181831
Crime,4934950
Crime,100234
Crime,88987
Crime,4698584
Crime,401997
Crime,103292
Crime,171804
Crime,3924798
Crime,1216491
Crime,79116
Crime,1491044
Crime,72761
Crime,77928
Crime,364961
Crime,242193
Crime,87231
Crime,110963
Crime,221073
Crime,99685
Crime,2418510
Crime,1355683
Crime,2027064
Crime,29926
Crime,72890
Crime,159784
Crime,824747
Crime,61809
Crime,52700
Crime,330181
Crime,99763
Crime,320244
Crime,55118
Crime,70666
Crime,119008
Crime,66730
Crime,37644
Crime,802948
Crime,802948
Crime,70511
Crime,110005
Crime,285728
Crime,478329
Crime,83675
Crime,116015
Crime,57591
Crime,109288
Crime,61401
Crime,79966
Crime,29695
Crime,109348
Crime,250310
Crime,1773015
Crime,75002
Crime,73482
Crime,1580798
Crime,43327
Crime,93502
Crime,102313
Crime,286947
Crime,190138
Crime,1723121
Crime,60818
Crime,57967
Crime,85412
Crime,64192
Crime,96203
Crime,397401
Crime,1663207
Crime,100449
Crime,63094
Crime,65063
Crime,120413
Crime,404978
Crime,1615902
Crime,110189
Crime,95159
Crime,98625
Crime,92710
Crime,219952
Crime,106266
Crime,261652
Crime,469021
Crime,2112096
Crime,43927
Crime,2166616
Crime,87928
Crime,66002
Crime,265808
Crime,1010313
Crime,1951261
Crime,105188
Crime,208092
Crime,1437361
Crime,120735
Crime,120813
Crime,1107860
Crime,271259
Crime,289848
Crime,54417
Crime,30764
Crime,118863
Crime,79738
Crime,2494280
Crime,2561572
Crime,376717
Crime,102749
Crime,280605
Crime,1855417
Crime,59499
Crime,1337032
Crime,265713
Crime,86325
Crime,56704
Crime,1931533
Crime,71194
Crime,96320
Crime,64146
Crime,1117386
Crime,161083
Crime,2552394
Crime,1196134
Crime,66212
Crime,430304
Crime,78913
Crime,54734
Crime,880440
Crime,76101
Crime,111397
Crime,79520
Crime,108176
Crime,100212
Crime,1143110
Crime,95145
Crime,24239
Crime,84477
Crime,269410
Crime,119214
Crime,160611
Crime,83715
Crime,117284
Crime,3438354
Crime,83271
Crime,61780
Crime,80895
Crime,75066
Crime,43303
Crime,42697
Crime,1345488
Crime,85354
Crime,206762
Crime,310203
Crime,83996
Crime,444505
Crime,81562
Crime,42040
Crime,90246
Crime,108442
Crime,70731
Crime,62917
Crime,2175565
Crime,204350
Crime,110000
Crime,454987
Crime,86370
Crime,118541
Crime,388183
Crime,1912398
Crime,68339
Crime,104952
Crime,194368
Crime,118655
Crime,101356
Crime,875025
Crime,314498
Crime,1690368
Crime,1001562
Crime,1001562
Crime,108187
Crime,203755
Crime,315824
Crime,100280
Crime,246500
Crime,432318
Crime,466943
Crime,92925
Crime,283534
Crime,1381413
Crime,165303
Crime,2024432
Crime,381707
Crime,44829
Crime,425601
Crime,72979
Crime,95031
Crime,89904
Crime,89904
Crime,55875
Crime,95597
Crime,1715320
Crime,89822
Crime,61204
Crime,52589
Crime,2215395
Crime,335438
Crime,34965
Crime,65187
Crime,84155
Crime,58135
Crime,1129427
Crime,91314
Crime,186589
Crime,92226
Crime,101700
Crime,41546
Crime,99204
Crime,499554
Crime,156323
Crime,99615
Crime,893509
Crime,893509
Crime,95882
Crime,110857
Crime,102603
Crime,196216
Crime,444653
Crime,336910
Crime,122933
Crime,843270
Crime,110044
Crime,2969050
Crime,91777
Crime,76059
Crime,60581
Crime,199727
Crime,139239
Crime,2170439
Crime,1499658
Crime,59491
Crime,63395
Crime,80606
Crime,95705
Crime,328099
Crime,98282
Crime,64588
Crime,97076
Crime,93822
Crime,63586
Crime,60200
Crime,104114
Crime,117968
Crime,78058
Crime,3374966
Crime,61633
Crime,42262
Crime,116126
Crime,195234
Crime,76715
Crime,97636
Crime,82163
Crime,64674
Crime,57051
Crime,40805
Crime,120741
Crime,190506
Crime,5609302
Crime,120678
Crime,102510
Crime,99506
Crime,3788510
Crime,120693
Crime,48281
Crime,62080
Crime,177867
Crime,99819
Crime,52216
Crime,93756
Crime,63386
Crime,83869
Crime,369441
Crime,45880
Crime,98105
Crime,113510
Crime,61029
Crime,104101
Crime,91877
Crime,114594
Crime,238119
Crime,421729
Crime,77130
Crime,83276
Crime,87527
Crime,120868
Crime,104581
Crime,110622
Crime,58089
Crime,26043
Crime,34998
Crime,90967
Crime,26632
Crime,55205
Crime,1251757
Crime,426615
Crime,441909
Crime,32620
Crime,119865
Crime,31047
Crime,120867
Crime,1272886
Crime,1197628
Crime,86397
Crime,331811
Crime,3850214
Crime,325805
Crime,373981
Crime,1228953
